cell_id,cell_mae,backbone,domain,method
MATR/MATR_b4c41,0.10074032404573385,lightgbm,MATR,protected_state
MATR/MATR_b4c42,0.09112992501143634,lightgbm,MATR,protected_state
MATR/MATR_b4c43,0.10594483440174042,lightgbm,MATR,protected_state
MATR/MATR_b4c44,0.09462955694979233,lightgbm,MATR,protected_state
MATR/MATR_b4c5,0.0984484342744942,lightgbm,MATR,protected_state
MATR/MATR_b4c6,0.07869791899061022,lightgbm,MATR,protected_state
MATR/MATR_b4c7,0.07251749140684775,lightgbm,MATR,protected_state
MATR/MATR_b4c8,0.0726943257330665,lightgbm,MATR,protected_state
MATR/MATR_b4c9,0.07354700740027516,lightgbm,MATR,protected_state
MATR/MATR_b1c0,0.10059726994926654,lightgbm,MATR,pchp_method
MATR/MATR_b1c1,0.11622288546017105,lightgbm,MATR,pchp_method
MATR/MATR_b1c11,0.08005651213315958,lightgbm,MATR,pchp_method
MATR/MATR_b1c14,0.08440708037305547,lightgbm,MATR,pchp_method
MATR/MATR_b1c15,0.07791985054501173,lightgbm,MATR,pchp_method
MATR/MATR_b1c16,0.081295690527027,lightgbm,MATR,pchp_method
MATR/MATR_b1c17,0.08143940826143388,lightgbm,MATR,pchp_method
MATR/MATR_b1c18,0.06627117334372724,lightgbm,MATR,pchp_method
MATR/MATR_b1c19,0.0690866845003214,lightgbm,MATR,pchp_method
MATR/MATR_b1c2,0.11492011221365785,lightgbm,MATR,pchp_method
MATR/MATR_b1c20,0.02766956861252189,lightgbm,MATR,pchp_method
MATR/MATR_b1c21,0.03579102408935165,lightgbm,MATR,pchp_method
MATR/MATR_b1c23,0.08667856369404604,lightgbm,MATR,pchp_method
MATR/MATR_b1c24,0.08472588143482301,lightgbm,MATR,pchp_method
MATR/MATR_b1c25,0.07801873583436675,lightgbm,MATR,pchp_method
MATR/MATR_b1c26,0.07098727402243424,lightgbm,MATR,pchp_method
MATR/MATR_b1c27,0.07542907533837252,lightgbm,MATR,pchp_method
MATR/MATR_b1c28,0.08227517562205576,lightgbm,MATR,pchp_method
MATR/MATR_b1c29,0.08316558028565588,lightgbm,MATR,pchp_method
MATR/MATR_b1c3,0.1036126391833283,lightgbm,MATR,pchp_method
MATR/MATR_b1c30,0.06612245201429519,lightgbm,MATR,pchp_method
MATR/MATR_b1c31,0.07991950318332115,lightgbm,MATR,pchp_method
MATR/MATR_b1c32,0.0707027304509876,lightgbm,MATR,pchp_method
MATR/MATR_b1c33,0.07215809160298997,lightgbm,MATR,pchp_method
MATR/MATR_b1c34,0.08297794481699083,lightgbm,MATR,pchp_method
MATR/MATR_b1c35,0.07891766860811149,lightgbm,MATR,pchp_method
MATR/MATR_b1c36,0.07681937182538302,lightgbm,MATR,pchp_method
MATR/MATR_b1c37,0.0758533578674016,lightgbm,MATR,pchp_method
MATR/MATR_b1c38,0.06810553064979041,lightgbm,MATR,pchp_method
MATR/MATR_b1c39,0.0700015119959009,lightgbm,MATR,pchp_method
MATR/MATR_b1c4,0.10642891905439289,lightgbm,MATR,pchp_method
MATR/MATR_b1c40,0.08972110072518465,lightgbm,MATR,pchp_method
MATR/MATR_b1c41,0.09742842005466053,lightgbm,MATR,pchp_method
MATR/MATR_b1c42,0.07850072650778797,lightgbm,MATR,pchp_method
MATR/MATR_b1c43,0.0737944962083876,lightgbm,MATR,pchp_method
MATR/MATR_b1c44,0.08266522529910957,lightgbm,MATR,pchp_method
MATR/MATR_b1c45,0.07996909815901884,lightgbm,MATR,pchp_method
MATR/MATR_b1c5,0.09275872737646114,lightgbm,MATR,pchp_method
MATR/MATR_b1c6,0.05755630301333896,lightgbm,MATR,pchp_method
MATR/MATR_b1c7,0.0692410927421032,lightgbm,MATR,pchp_method
MATR/MATR_b1c9,0.08913790742454904,lightgbm,MATR,pchp_method
MATR/MATR_b2c0,0.01799984480605637,lightgbm,MATR,pchp_method
MATR/MATR_b2c1,0.04852553291600154,lightgbm,MATR,pchp_method
MATR/MATR_b2c10,0.04530702890590608,lightgbm,MATR,pchp_method
MATR/MATR_b2c11,0.038270504717462996,lightgbm,MATR,pchp_method
MATR/MATR_b2c12,0.024751393579385817,lightgbm,MATR,pchp_method
MATR/MATR_b2c13,0.03360739435364095,lightgbm,MATR,pchp_method
MATR/MATR_b2c14,0.045244163660050546,lightgbm,MATR,pchp_method
MATR/MATR_b2c17,0.05093366843974512,lightgbm,MATR,pchp_method
MATR/MATR_b2c18,0.035893632240731964,lightgbm,MATR,pchp_method
MATR/MATR_b2c19,0.028911870900215634,lightgbm,MATR,pchp_method
MATR/MATR_b2c2,0.05350912087031455,lightgbm,MATR,pchp_method
MATR/MATR_b2c20,0.0465605392694955,lightgbm,MATR,pchp_method
MATR/MATR_b2c21,0.03854119625081369,lightgbm,MATR,pchp_method
MATR/MATR_b2c22,0.045427675005178365,lightgbm,MATR,pchp_method
MATR/MATR_b2c23,0.04294881184466445,lightgbm,MATR,pchp_method
MATR/MATR_b2c24,0.047226797317242934,lightgbm,MATR,pchp_method
MATR/MATR_b2c25,0.037706887276731084,lightgbm,MATR,pchp_method
MATR/MATR_b2c26,0.03718037919717882,lightgbm,MATR,pchp_method
MATR/MATR_b2c27,0.04173301984444766,lightgbm,MATR,pchp_method
MATR/MATR_b2c28,0.04949419137952327,lightgbm,MATR,pchp_method
MATR/MATR_b2c29,0.05403703395567961,lightgbm,MATR,pchp_method
MATR/MATR_b2c3,0.02396080152754199,lightgbm,MATR,pchp_method
MATR/MATR_b2c30,0.04430855858038368,lightgbm,MATR,pchp_method
MATR/MATR_b2c31,0.04802199261792283,lightgbm,MATR,pchp_method
MATR/MATR_b2c32,0.050224409711581014,lightgbm,MATR,pchp_method
MATR/MATR_b2c33,0.05715721893699665,lightgbm,MATR,pchp_method
MATR/MATR_b2c34,0.05546440284251011,lightgbm,MATR,pchp_method
MATR/MATR_b2c35,0.04964654175783302,lightgbm,MATR,pchp_method
MATR/MATR_b2c36,0.05583169592075865,lightgbm,MATR,pchp_method
MATR/MATR_b2c37,0.054593513588945486,lightgbm,MATR,pchp_method
MATR/MATR_b2c38,0.049813396217252594,lightgbm,MATR,pchp_method
MATR/MATR_b2c39,0.05120933263115225,lightgbm,MATR,pchp_method
MATR/MATR_b2c4,0.031149274142506247,lightgbm,MATR,pchp_method
MATR/MATR_b2c40,0.03873021482018882,lightgbm,MATR,pchp_method
MATR/MATR_b2c41,0.04745083281291272,lightgbm,MATR,pchp_method
MATR/MATR_b2c42,0.048253621153721504,lightgbm,MATR,pchp_method
MATR/MATR_b2c43,0.04973013786472721,lightgbm,MATR,pchp_method
MATR/MATR_b2c44,0.05229802795768922,lightgbm,MATR,pchp_method
MATR/MATR_b2c45,0.04613138385055366,lightgbm,MATR,pchp_method
MATR/MATR_b2c46,0.0515216874075194,lightgbm,MATR,pchp_method
MATR/MATR_b2c47,0.060478767551853385,lightgbm,MATR,pchp_method
MATR/MATR_b2c5,0.046392420974438436,lightgbm,MATR,pchp_method
MATR/MATR_b2c6,0.030720450034839888,lightgbm,MATR,pchp_method
MATR/MATR_b3c0,0.0781313403278935,lightgbm,MATR,pchp_method
MATR/MATR_b3c1,0.08289186747076653,lightgbm,MATR,pchp_method
MATR/MATR_b3c10,0.08157790486331515,lightgbm,MATR,pchp_method
MATR/MATR_b3c11,0.06294088665655283,lightgbm,MATR,pchp_method
MATR/MATR_b3c12,0.07285848655625239,lightgbm,MATR,pchp_method
MATR/MATR_b3c13,0.060967030982682434,lightgbm,MATR,pchp_method
MATR/MATR_b3c14,0.06828286256295592,lightgbm,MATR,pchp_method
MATR/MATR_b3c15,0.06296284556984795,lightgbm,MATR,pchp_method
MATR/MATR_b3c16,0.0989344095999188,lightgbm,MATR,pchp_method
MATR/MATR_b3c17,0.08993567470593518,lightgbm,MATR,pchp_method
MATR/MATR_b3c18,0.07813864696384544,lightgbm,MATR,pchp_method
MATR/MATR_b3c19,0.08166013282582262,lightgbm,MATR,pchp_method
MATR/MATR_b3c20,0.06626750352819478,lightgbm,MATR,pchp_method
MATR/MATR_b3c21,0.06129839222137709,lightgbm,MATR,pchp_method
MATR/MATR_b3c22,0.0851859966944384,lightgbm,MATR,pchp_method
MATR/MATR_b3c24,0.06909855454255139,lightgbm,MATR,pchp_method
MATR/MATR_b3c25,0.08452189775651497,lightgbm,MATR,pchp_method
MATR/MATR_b3c26,0.07835233855457044,lightgbm,MATR,pchp_method
MATR/MATR_b3c27,0.06856721812431898,lightgbm,MATR,pchp_method
MATR/MATR_b3c28,0.04197124962289734,lightgbm,MATR,pchp_method
MATR/MATR_b3c29,0.06904929509762857,lightgbm,MATR,pchp_method
MATR/MATR_b3c3,0.08636119297188834,lightgbm,MATR,pchp_method
MATR/MATR_b3c30,0.07721956182239702,lightgbm,MATR,pchp_method
MATR/MATR_b3c31,0.06505048437273257,lightgbm,MATR,pchp_method
MATR/MATR_b3c33,0.09450252695782099,lightgbm,MATR,pchp_method
MATR/MATR_b3c34,0.08557513729034323,lightgbm,MATR,pchp_method
MATR/MATR_b3c35,0.0775978439236388,lightgbm,MATR,pchp_method
MATR/MATR_b3c36,0.07719266870291258,lightgbm,MATR,pchp_method
MATR/MATR_b3c38,0.10601977228263648,lightgbm,MATR,pchp_method
MATR/MATR_b3c39,0.09152496599780174,lightgbm,MATR,pchp_method
MATR/MATR_b3c4,0.08083093178677962,lightgbm,MATR,pchp_method
MATR/MATR_b3c40,0.060632396365496756,lightgbm,MATR,pchp_method
MATR/MATR_b3c41,0.06383293828088861,lightgbm,MATR,pchp_method
MATR/MATR_b3c44,0.08141614539511663,lightgbm,MATR,pchp_method
MATR/MATR_b3c45,0.10317941787820789,lightgbm,MATR,pchp_method
MATR/MATR_b3c5,0.0680712971960168,lightgbm,MATR,pchp_method
MATR/MATR_b3c6,0.04223546426667118,lightgbm,MATR,pchp_method
MATR/MATR_b3c7,0.10655912810578048,lightgbm,MATR,pchp_method
MATR/MATR_b3c8,0.06640757495420849,lightgbm,MATR,pchp_method
MATR/MATR_b3c9,0.08427711233304798,lightgbm,MATR,pchp_method
MATR/MATR_b4c0,0.07753085286143695,lightgbm,MATR,pchp_method
MATR/MATR_b4c1,0.0629963470038447,lightgbm,MATR,pchp_method
MATR/MATR_b4c10,0.09798723934393844,lightgbm,MATR,pchp_method
MATR/MATR_b4c11,0.07768827651358254,lightgbm,MATR,pchp_method
MATR/MATR_b4c12,0.07567339345969953,lightgbm,MATR,pchp_method
MATR/MATR_b4c13,0.07648144969446988,lightgbm,MATR,pchp_method
MATR/MATR_b4c14,0.0860014947803464,lightgbm,MATR,pchp_method
MATR/MATR_b4c15,0.0997553136904854,lightgbm,MATR,pchp_method
MATR/MATR_b4c16,0.08558079453612027,lightgbm,MATR,pchp_method
MATR/MATR_b4c17,0.07317283279127546,lightgbm,MATR,pchp_method
MATR/MATR_b4c18,0.08182106473295543,lightgbm,MATR,pchp_method
MATR/MATR_b4c19,0.0890300746159631,lightgbm,MATR,pchp_method
MATR/MATR_b4c2,0.06703933686119883,lightgbm,MATR,pchp_method
MATR/MATR_b4c20,0.06179281788316227,lightgbm,MATR,pchp_method
MATR/MATR_b4c21,0.08202493436748765,lightgbm,MATR,pchp_method
MATR/MATR_b4c22,0.07290355455946343,lightgbm,MATR,pchp_method
MATR/MATR_b4c23,0.0909205308991221,lightgbm,MATR,pchp_method
MATR/MATR_b4c24,0.08550997801876135,lightgbm,MATR,pchp_method
MATR/MATR_b4c25,0.076096917699831,lightgbm,MATR,pchp_method
MATR/MATR_b4c26,0.07738531751289815,lightgbm,MATR,pchp_method
MATR/MATR_b4c27,0.06144464328394637,lightgbm,MATR,pchp_method
MATR/MATR_b4c28,0.07777797456682004,lightgbm,MATR,pchp_method
MATR/MATR_b4c29,0.07297939698698148,lightgbm,MATR,pchp_method
MATR/MATR_b4c3,0.08303290382512302,lightgbm,MATR,pchp_method
MATR/MATR_b4c30,0.06173393150887524,lightgbm,MATR,pchp_method
MATR/MATR_b4c31,0.15536346212796887,lightgbm,MATR,pchp_method
MATR/MATR_b4c32,0.07502305402076863,lightgbm,MATR,pchp_method
MATR/MATR_b4c33,0.059094049565404635,lightgbm,MATR,pchp_method
MATR/MATR_b4c34,0.07119247723590018,lightgbm,MATR,pchp_method
MATR/MATR_b4c35,0.09268450711421064,lightgbm,MATR,pchp_method
MATR/MATR_b4c36,0.07787719206430384,lightgbm,MATR,pchp_method
MATR/MATR_b4c37,0.0827137234314878,lightgbm,MATR,pchp_method
MATR/MATR_b4c38,0.08810329560713269,lightgbm,MATR,pchp_method
MATR/MATR_b4c39,0.07226757111974899,lightgbm,MATR,pchp_method
MATR/MATR_b4c4,0.14343675890283153,lightgbm,MATR,pchp_method
MATR/MATR_b4c40,0.09267859945205763,lightgbm,MATR,pchp_method
MATR/MATR_b4c41,0.09101376154947823,lightgbm,MATR,pchp_method
MATR/MATR_b4c42,0.08131739463462591,lightgbm,MATR,pchp_method
MATR/MATR_b4c43,0.09648502924074871,lightgbm,MATR,pchp_method
MATR/MATR_b4c44,0.08536365770164005,lightgbm,MATR,pchp_method
MATR/MATR_b4c5,0.08882080285942255,lightgbm,MATR,pchp_method
MATR/MATR_b4c6,0.06970144802956298,lightgbm,MATR,pchp_method
MATR/MATR_b4c7,0.06538347533429062,lightgbm,MATR,pchp_method
MATR/MATR_b4c8,0.06389335253870126,lightgbm,MATR,pchp_method
MATR/MATR_b4c9,0.0672064374101121,lightgbm,MATR,pchp_method
MATR/MATR_b1c0,0.021354555782387437,lightgbm,MATR,raw_candidate
MATR/MATR_b1c1,0.02303028286124336,lightgbm,MATR,raw_candidate
MATR/MATR_b1c11,0.01772390875909479,lightgbm,MATR,raw_candidate
MATR/MATR_b1c14,0.027522953704357207,lightgbm,MATR,raw_candidate
MATR/MATR_b1c15,0.03160043721511101,lightgbm,MATR,raw_candidate
MATR/MATR_b1c16,0.02862066714571757,lightgbm,MATR,raw_candidate
MATR/MATR_b1c17,0.034138196998633887,lightgbm,MATR,raw_candidate
MATR/MATR_b1c18,0.056098046590216485,lightgbm,MATR,raw_candidate
MATR/MATR_b1c19,0.05308885534623917,lightgbm,MATR,raw_candidate
MATR/MATR_b1c2,0.022376818871207172,lightgbm,MATR,raw_candidate
MATR/MATR_b1c20,0.02667678333421138,lightgbm,MATR,raw_candidate
MATR/MATR_b1c21,0.03498373099426752,lightgbm,MATR,raw_candidate
MATR/MATR_b1c23,0.022841282741198034,lightgbm,MATR,raw_candidate
MATR/MATR_b1c24,0.03159943315892065,lightgbm,MATR,raw_candidate
MATR/MATR_b1c25,0.021133825051724914,lightgbm,MATR,raw_candidate
MATR/MATR_b1c26,0.029621849339618395,lightgbm,MATR,raw_candidate
MATR/MATR_b1c27,0.030831885239488654,lightgbm,MATR,raw_candidate
MATR/MATR_b1c28,0.05136184298545119,lightgbm,MATR,raw_candidate
MATR/MATR_b1c29,0.04376015059560445,lightgbm,MATR,raw_candidate
MATR/MATR_b1c3,0.022622784807569733,lightgbm,MATR,raw_candidate
MATR/MATR_b1c30,0.050981671976839366,lightgbm,MATR,raw_candidate
MATR/MATR_b1c31,0.046614022674505824,lightgbm,MATR,raw_candidate
MATR/MATR_b1c32,0.04938890792556101,lightgbm,MATR,raw_candidate
MATR/MATR_b1c33,0.05112239201275855,lightgbm,MATR,raw_candidate
MATR/MATR_b1c34,0.04171345016668994,lightgbm,MATR,raw_candidate
MATR/MATR_b1c35,0.04777528519844046,lightgbm,MATR,raw_candidate
MATR/MATR_b1c36,0.04720092503849993,lightgbm,MATR,raw_candidate
MATR/MATR_b1c37,0.046979967792898224,lightgbm,MATR,raw_candidate
MATR/MATR_b1c38,0.061470079217508855,lightgbm,MATR,raw_candidate
MATR/MATR_b1c39,0.05608447565333029,lightgbm,MATR,raw_candidate
MATR/MATR_b1c4,0.019495276298433468,lightgbm,MATR,raw_candidate
MATR/MATR_b1c40,0.030728278539032938,lightgbm,MATR,raw_candidate
MATR/MATR_b1c41,0.040839954005414396,lightgbm,MATR,raw_candidate
MATR/MATR_b1c42,0.06947186057140758,lightgbm,MATR,raw_candidate
MATR/MATR_b1c43,0.053641269173998765,lightgbm,MATR,raw_candidate
MATR/MATR_b1c44,0.13935759522295918,lightgbm,MATR,raw_candidate
MATR/MATR_b1c45,0.11700534597389772,lightgbm,MATR,raw_candidate
MATR/MATR_b1c5,0.02210815380427583,lightgbm,MATR,raw_candidate
MATR/MATR_b1c6,0.012953941667939405,lightgbm,MATR,raw_candidate
MATR/MATR_b1c7,0.047992139251277044,lightgbm,MATR,raw_candidate
MATR/MATR_b1c9,0.02477971241973541,lightgbm,MATR,raw_candidate
MATR/MATR_b2c0,0.016235583047174214,lightgbm,MATR,raw_candidate
MATR/MATR_b2c1,0.042367948979462916,lightgbm,MATR,raw_candidate
MATR/MATR_b2c10,0.02964314695486519,lightgbm,MATR,raw_candidate
MATR/MATR_b2c11,0.013722567845919492,lightgbm,MATR,raw_candidate
MATR/MATR_b2c12,0.012529436496485413,lightgbm,MATR,raw_candidate
MATR/MATR_b2c13,0.0105259070912293,lightgbm,MATR,raw_candidate
MATR/MATR_b2c14,0.022939812754289978,lightgbm,MATR,raw_candidate
MATR/MATR_b2c17,0.03326083852971219,lightgbm,MATR,raw_candidate
MATR/MATR_b2c18,0.011304204871854615,lightgbm,MATR,raw_candidate
MATR/MATR_b2c19,0.010409531888826344,lightgbm,MATR,raw_candidate
MATR/MATR_b2c2,0.04600984603146844,lightgbm,MATR,raw_candidate
MATR/MATR_b2c20,0.027036274416491746,lightgbm,MATR,raw_candidate
MATR/MATR_b2c21,0.021511199966072137,lightgbm,MATR,raw_candidate
MATR/MATR_b2c22,0.018232855924376366,lightgbm,MATR,raw_candidate
MATR/MATR_b2c23,0.025163428908598552,lightgbm,MATR,raw_candidate
MATR/MATR_b2c24,0.02813320513884752,lightgbm,MATR,raw_candidate
MATR/MATR_b2c25,0.02352619553568955,lightgbm,MATR,raw_candidate
MATR/MATR_b2c26,0.01998199576229117,lightgbm,MATR,raw_candidate
MATR/MATR_b2c27,0.02066148321473674,lightgbm,MATR,raw_candidate
MATR/MATR_b2c28,0.03929672285997373,lightgbm,MATR,raw_candidate
MATR/MATR_b2c29,0.04215188136761928,lightgbm,MATR,raw_candidate
MATR/MATR_b2c3,0.02129280778289306,lightgbm,MATR,raw_candidate
MATR/MATR_b2c30,0.020204405381021185,lightgbm,MATR,raw_candidate
MATR/MATR_b2c31,0.034143714454036696,lightgbm,MATR,raw_candidate
MATR/MATR_b2c32,0.03527576040011058,lightgbm,MATR,raw_candidate
MATR/MATR_b2c33,0.04073899020240875,lightgbm,MATR,raw_candidate
MATR/MATR_b2c34,0.038275610717420874,lightgbm,MATR,raw_candidate
MATR/MATR_b2c35,0.03323496051049644,lightgbm,MATR,raw_candidate
MATR/MATR_b2c36,0.034549715694994036,lightgbm,MATR,raw_candidate
MATR/MATR_b2c37,0.04161919470962566,lightgbm,MATR,raw_candidate
MATR/MATR_b2c38,0.0368514122463639,lightgbm,MATR,raw_candidate
MATR/MATR_b2c39,0.03959594906175998,lightgbm,MATR,raw_candidate
MATR/MATR_b2c4,0.01413622836629913,lightgbm,MATR,raw_candidate
MATR/MATR_b2c40,0.019543307226960308,lightgbm,MATR,raw_candidate
MATR/MATR_b2c41,0.03324064052650866,lightgbm,MATR,raw_candidate
MATR/MATR_b2c42,0.03389369110070208,lightgbm,MATR,raw_candidate
MATR/MATR_b2c43,0.033036490661068695,lightgbm,MATR,raw_candidate
MATR/MATR_b2c44,0.03687844227830279,lightgbm,MATR,raw_candidate
MATR/MATR_b2c45,0.02424274387251834,lightgbm,MATR,raw_candidate
MATR/MATR_b2c46,0.04565307928771028,lightgbm,MATR,raw_candidate
MATR/MATR_b2c47,0.026803055127264587,lightgbm,MATR,raw_candidate
MATR/MATR_b2c5,0.021400563250275065,lightgbm,MATR,raw_candidate
MATR/MATR_b2c6,0.022928715373514083,lightgbm,MATR,raw_candidate
MATR/MATR_b3c0,0.02332899691376071,lightgbm,MATR,raw_candidate
MATR/MATR_b3c1,0.028971728183304613,lightgbm,MATR,raw_candidate
MATR/MATR_b3c10,0.023568623546385788,lightgbm,MATR,raw_candidate
MATR/MATR_b3c11,0.03128202721013275,lightgbm,MATR,raw_candidate
MATR/MATR_b3c12,0.03210726391927653,lightgbm,MATR,raw_candidate
MATR/MATR_b3c13,0.028347536128995585,lightgbm,MATR,raw_candidate
MATR/MATR_b3c14,0.0313920400389925,lightgbm,MATR,raw_candidate
MATR/MATR_b3c15,0.027865394050527816,lightgbm,MATR,raw_candidate
MATR/MATR_b3c16,0.022097999651051168,lightgbm,MATR,raw_candidate
MATR/MATR_b3c17,0.029365108889125035,lightgbm,MATR,raw_candidate
MATR/MATR_b3c18,0.02999938171848084,lightgbm,MATR,raw_candidate
MATR/MATR_b3c19,0.027961619654939828,lightgbm,MATR,raw_candidate
MATR/MATR_b3c20,0.027516376830771495,lightgbm,MATR,raw_candidate
MATR/MATR_b3c21,0.04048664289656973,lightgbm,MATR,raw_candidate
MATR/MATR_b3c22,0.039753357565332666,lightgbm,MATR,raw_candidate
MATR/MATR_b3c24,0.02440576379419125,lightgbm,MATR,raw_candidate
MATR/MATR_b3c25,0.04497277158405316,lightgbm,MATR,raw_candidate
MATR/MATR_b3c26,0.034903891755031155,lightgbm,MATR,raw_candidate
MATR/MATR_b3c27,0.03137507115654912,lightgbm,MATR,raw_candidate
MATR/MATR_b3c28,0.038687901560608556,lightgbm,MATR,raw_candidate
MATR/MATR_b3c29,0.024706944270817762,lightgbm,MATR,raw_candidate
MATR/MATR_b3c3,0.037468304679593195,lightgbm,MATR,raw_candidate
MATR/MATR_b3c30,0.027421484928789337,lightgbm,MATR,raw_candidate
MATR/MATR_b3c31,0.03492452663618717,lightgbm,MATR,raw_candidate
MATR/MATR_b3c33,0.02515137708239347,lightgbm,MATR,raw_candidate
MATR/MATR_b3c34,0.028043471458879903,lightgbm,MATR,raw_candidate
MATR/MATR_b3c35,0.028575514642897707,lightgbm,MATR,raw_candidate
MATR/MATR_b3c36,0.03539798232127528,lightgbm,MATR,raw_candidate
MATR/MATR_b3c38,0.026900687253912932,lightgbm,MATR,raw_candidate
MATR/MATR_b3c39,0.02596322161540005,lightgbm,MATR,raw_candidate
MATR/MATR_b3c4,0.027126676969687676,lightgbm,MATR,raw_candidate
MATR/MATR_b3c40,0.030377943282045444,lightgbm,MATR,raw_candidate
MATR/MATR_b3c41,0.024480840522087453,lightgbm,MATR,raw_candidate
MATR/MATR_b3c44,0.030552693274699706,lightgbm,MATR,raw_candidate
MATR/MATR_b3c45,0.024903752991017474,lightgbm,MATR,raw_candidate
MATR/MATR_b3c5,0.027815779829819535,lightgbm,MATR,raw_candidate
MATR/MATR_b3c6,0.04276671039985666,lightgbm,MATR,raw_candidate
MATR/MATR_b3c7,0.02835393542822878,lightgbm,MATR,raw_candidate
MATR/MATR_b3c8,0.02269789396117847,lightgbm,MATR,raw_candidate
MATR/MATR_b3c9,0.03445904885037617,lightgbm,MATR,raw_candidate
MATR/MATR_b4c0,0.024944107739309922,lightgbm,MATR,raw_candidate
MATR/MATR_b4c1,0.02506257368523561,lightgbm,MATR,raw_candidate
MATR/MATR_b4c10,0.03363424235477767,lightgbm,MATR,raw_candidate
MATR/MATR_b4c11,0.02932877049831644,lightgbm,MATR,raw_candidate
MATR/MATR_b4c12,0.03462767252934443,lightgbm,MATR,raw_candidate
MATR/MATR_b4c13,0.040125045058393934,lightgbm,MATR,raw_candidate
MATR/MATR_b4c14,0.04127453597646099,lightgbm,MATR,raw_candidate
MATR/MATR_b4c15,0.03277029767803626,lightgbm,MATR,raw_candidate
MATR/MATR_b4c16,0.04116202075818498,lightgbm,MATR,raw_candidate
MATR/MATR_b4c17,0.0313858704340567,lightgbm,MATR,raw_candidate
MATR/MATR_b4c18,0.024576112928081296,lightgbm,MATR,raw_candidate
MATR/MATR_b4c19,0.03302160491021633,lightgbm,MATR,raw_candidate
MATR/MATR_b4c2,0.01745353289916968,lightgbm,MATR,raw_candidate
MATR/MATR_b4c20,0.019430214131003907,lightgbm,MATR,raw_candidate
MATR/MATR_b4c21,0.030425002198428572,lightgbm,MATR,raw_candidate
MATR/MATR_b4c22,0.036536423458483715,lightgbm,MATR,raw_candidate
MATR/MATR_b4c23,0.02822823706550783,lightgbm,MATR,raw_candidate
MATR/MATR_b4c24,0.025152347401523754,lightgbm,MATR,raw_candidate
MATR/MATR_b4c25,0.03162138889246504,lightgbm,MATR,raw_candidate
