domain,cell_id,method,mae,records
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C2,protected_state,0.21058968201829723,7
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C3,protected_state,0.1858265555765562,13
ISU_ILCC_NMC,ISU_ILCC_NMC/G63C4,protected_state,0.1676343940944157,18
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C1,protected_state,0.20955358659106457,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C2,protected_state,0.2840366037715379,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C3,protected_state,0.16145712531569484,6
ISU_ILCC_NMC,ISU_ILCC_NMC/G64C4,protected_state,0.26929930458479073,15
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C1,protected_state,0.09315685406230237,31
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C2,protected_state,0.15253548535084424,52
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C3,protected_state,0.17443606900815622,75
ISU_ILCC_NMC,ISU_ILCC_NMC/G6C4,protected_state,0.19126962806530048,52
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C1,protected_state,0.12945783311938153,21
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C2,protected_state,0.11746282036918035,19
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C3,protected_state,0.2272280370083931,58
ISU_ILCC_NMC,ISU_ILCC_NMC/G7C4,protected_state,0.12043663083151226,25
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C1,protected_state,0.11827888299645055,10
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C2,protected_state,0.10709403667975048,12
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C3,protected_state,0.15281025731209277,27
ISU_ILCC_NMC,ISU_ILCC_NMC/G8C4,protected_state,0.1358042224977816,23
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C1,protected_state,0.10665548836421013,2
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C2,protected_state,0.14419688604064868,2
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C3,protected_state,0.09701831228228326,3
ISU_ILCC_NMC,ISU_ILCC_NMC/G9C4,protected_state,0.1770306285137686,1
LUH_NMC_SIO,LUH_NMC_SIO/P001_1,protected_state,0.03164978905974532,18
LUH_NMC_SIO,LUH_NMC_SIO/P001_2,protected_state,0.03318122466654241,18
LUH_NMC_SIO,LUH_NMC_SIO/P001_3,protected_state,0.03345172344046077,18
LUH_NMC_SIO,LUH_NMC_SIO/P002_1,protected_state,0.036350318590310876,18
LUH_NMC_SIO,LUH_NMC_SIO/P002_2,protected_state,0.03196911830446696,18
LUH_NMC_SIO,LUH_NMC_SIO/P002_3,protected_state,0.034010904961418835,18
LUH_NMC_SIO,LUH_NMC_SIO/P003_1,protected_state,0.04485845612362334,18
LUH_NMC_SIO,LUH_NMC_SIO/P003_2,protected_state,0.04355391894743185,18
LUH_NMC_SIO,LUH_NMC_SIO/P003_3,protected_state,0.04363232340193684,18
LUH_NMC_SIO,LUH_NMC_SIO/P004_1,protected_state,0.04557357463953392,18
LUH_NMC_SIO,LUH_NMC_SIO/P004_2,protected_state,0.04328126281097043,18
LUH_NMC_SIO,LUH_NMC_SIO/P004_3,protected_state,0.04351620486159604,18
LUH_NMC_SIO,LUH_NMC_SIO/P005_1,protected_state,0.03125885082105804,18
LUH_NMC_SIO,LUH_NMC_SIO/P005_2,protected_state,0.03152261121440883,18
LUH_NMC_SIO,LUH_NMC_SIO/P005_3,protected_state,0.02926366223252979,18
LUH_NMC_SIO,LUH_NMC_SIO/P006_1,protected_state,0.036465009080376226,18
LUH_NMC_SIO,LUH_NMC_SIO/P006_2,protected_state,0.036541544464970196,18
LUH_NMC_SIO,LUH_NMC_SIO/P006_3,protected_state,0.03396106241527153,18
LUH_NMC_SIO,LUH_NMC_SIO/P007_1,protected_state,0.044615284928923894,18
LUH_NMC_SIO,LUH_NMC_SIO/P007_2,protected_state,0.04352487754313718,18
LUH_NMC_SIO,LUH_NMC_SIO/P007_3,protected_state,0.043204148140806274,18
LUH_NMC_SIO,LUH_NMC_SIO/P008_1,protected_state,0.04590256965988072,18
LUH_NMC_SIO,LUH_NMC_SIO/P008_2,protected_state,0.047162342326537356,18
LUH_NMC_SIO,LUH_NMC_SIO/P008_3,protected_state,0.04649497416970386,18
LUH_NMC_SIO,LUH_NMC_SIO/P009_1,protected_state,0.03267952337319613,18
LUH_NMC_SIO,LUH_NMC_SIO/P009_2,protected_state,0.03365359399614259,18
LUH_NMC_SIO,LUH_NMC_SIO/P009_3,protected_state,0.03268102424393725,18
LUH_NMC_SIO,LUH_NMC_SIO/P010_1,protected_state,0.03740519647007942,18
LUH_NMC_SIO,LUH_NMC_SIO/P010_2,protected_state,0.037374728396387315,18
LUH_NMC_SIO,LUH_NMC_SIO/P010_3,protected_state,0.03682839469622632,18
LUH_NMC_SIO,LUH_NMC_SIO/P011_1,protected_state,0.05032037052949781,18
LUH_NMC_SIO,LUH_NMC_SIO/P011_2,protected_state,0.04561845670821816,18
LUH_NMC_SIO,LUH_NMC_SIO/P011_3,protected_state,0.04732281923941745,18
LUH_NMC_SIO,LUH_NMC_SIO/P012_1,protected_state,0.05308359179745861,18
LUH_NMC_SIO,LUH_NMC_SIO/P012_2,protected_state,0.04786428860937912,18
LUH_NMC_SIO,LUH_NMC_SIO/P012_3,protected_state,0.059504748770801946,18
LUH_NMC_SIO,LUH_NMC_SIO/P013_1,protected_state,0.04289002263407834,18
LUH_NMC_SIO,LUH_NMC_SIO/P013_2,protected_state,0.04320569166743707,18
LUH_NMC_SIO,LUH_NMC_SIO/P013_3,protected_state,0.04210485963070977,18
LUH_NMC_SIO,LUH_NMC_SIO/P014_1,protected_state,0.057284445485372225,18
LUH_NMC_SIO,LUH_NMC_SIO/P014_2,protected_state,0.05920572048250911,18
LUH_NMC_SIO,LUH_NMC_SIO/P014_3,protected_state,0.05867459055456413,18
LUH_NMC_SIO,LUH_NMC_SIO/P015_1,protected_state,0.09327386479341815,18
LUH_NMC_SIO,LUH_NMC_SIO/P015_2,protected_state,0.08326609991324231,18
LUH_NMC_SIO,LUH_NMC_SIO/P015_3,protected_state,0.08527351751441288,18
LUH_NMC_SIO,LUH_NMC_SIO/P016_1,protected_state,0.07515145775555689,18
LUH_NMC_SIO,LUH_NMC_SIO/P016_2,protected_state,0.07392358958746019,18
LUH_NMC_SIO,LUH_NMC_SIO/P016_3,protected_state,0.09287068153771423,18
LUH_NMC_SIO,LUH_NMC_SIO/P017_1,protected_state,0.05651177437338514,4
LUH_NMC_SIO,LUH_NMC_SIO/P017_2,protected_state,0.06547463260291544,4
LUH_NMC_SIO,LUH_NMC_SIO/P017_3,protected_state,0.0710696262175673,4
LUH_NMC_SIO,LUH_NMC_SIO/P018_1,protected_state,0.09951253178750552,2
LUH_NMC_SIO,LUH_NMC_SIO/P018_2,protected_state,0.09107950661711839,2
LUH_NMC_SIO,LUH_NMC_SIO/P018_3,protected_state,0.10520975645784747,1
LUH_NMC_SIO,LUH_NMC_SIO/P021_1,protected_state,0.09381655329624226,11
LUH_NMC_SIO,LUH_NMC_SIO/P021_2,protected_state,0.07521935147162395,10
LUH_NMC_SIO,LUH_NMC_SIO/P021_3,protected_state,0.08248251567223332,10
LUH_NMC_SIO,LUH_NMC_SIO/P022_1,protected_state,0.07178083269887314,3
LUH_NMC_SIO,LUH_NMC_SIO/P022_2,protected_state,0.09231945164954158,3
LUH_NMC_SIO,LUH_NMC_SIO/P022_3,protected_state,0.06928603268563371,2
LUH_NMC_SIO,LUH_NMC_SIO/P025_1,protected_state,0.08418021869289263,18
LUH_NMC_SIO,LUH_NMC_SIO/P025_2,protected_state,0.09034427413515905,17
LUH_NMC_SIO,LUH_NMC_SIO/P025_3,protected_state,0.09481324805187187,18
LUH_NMC_SIO,LUH_NMC_SIO/P026_1,protected_state,0.07733003593183177,7
LUH_NMC_SIO,LUH_NMC_SIO/P026_2,protected_state,0.08345466091229706,7
LUH_NMC_SIO,LUH_NMC_SIO/P026_3,protected_state,0.10511407624178326,7
LUH_NMC_SIO,LUH_NMC_SIO/P027_3,protected_state,0.11707428785627205,1
LUH_NMC_SIO,LUH_NMC_SIO/P029_1,protected_state,0.06579573072582122,9
LUH_NMC_SIO,LUH_NMC_SIO/P029_2,protected_state,0.05711539486973061,9
LUH_NMC_SIO,LUH_NMC_SIO/P029_3,protected_state,0.06418245869488201,10
LUH_NMC_SIO,LUH_NMC_SIO/P030_1,protected_state,0.04924261567943927,4
LUH_NMC_SIO,LUH_NMC_SIO/P030_2,protected_state,0.06397875617817575,4
LUH_NMC_SIO,LUH_NMC_SIO/P030_3,protected_state,0.06214128088579668,4
LUH_NMC_SIO,LUH_NMC_SIO/P033_1,protected_state,0.10826443545481931,18
LUH_NMC_SIO,LUH_NMC_SIO/P033_2,protected_state,0.10483364044056542,18
LUH_NMC_SIO,LUH_NMC_SIO/P033_3,protected_state,0.09171376921018322,17
LUH_NMC_SIO,LUH_NMC_SIO/P034_1,protected_state,0.09797669473181396,11
LUH_NMC_SIO,LUH_NMC_SIO/P034_2,protected_state,0.08128344725846459,10
LUH_NMC_SIO,LUH_NMC_SIO/P034_3,protected_state,0.09944374297458508,11
LUH_NMC_SIO,LUH_NMC_SIO/P037_1,protected_state,0.05873326986090158,18
LUH_NMC_SIO,LUH_NMC_SIO/P037_2,protected_state,0.016098307687659092,6
LUH_NMC_SIO,LUH_NMC_SIO/P037_3,protected_state,0.06068009859075244,18
LUH_NMC_SIO,LUH_NMC_SIO/P038_1,protected_state,0.1054888037854743,16
LUH_NMC_SIO,LUH_NMC_SIO/P038_2,protected_state,0.08794482252785531,17
LUH_NMC_SIO,LUH_NMC_SIO/P038_3,protected_state,0.07856449488473098,14
LUH_NMC_SIO,LUH_NMC_SIO/P039_1,protected_state,0.14200335421282506,3
LUH_NMC_SIO,LUH_NMC_SIO/P039_2,protected_state,0.12302372782270787,3
LUH_NMC_SIO,LUH_NMC_SIO/P039_3,protected_state,0.099281498209909,2
LUH_NMC_SIO,LUH_NMC_SIO/P040_1,protected_state,0.17624542664225173,1
LUH_NMC_SIO,LUH_NMC_SIO/P041_1,protected_state,0.09616923084746065,16
LUH_NMC_SIO,LUH_NMC_SIO/P041_2,protected_state,0.04666663174542149,11
LUH_NMC_SIO,LUH_NMC_SIO/P041_3,protected_state,0.08524305317788346,15
LUH_NMC_SIO,LUH_NMC_SIO/P042_1,protected_state,0.09261704143630181,17
LUH_NMC_SIO,LUH_NMC_SIO/P042_2,protected_state,0.03485561664815532,7
LUH_NMC_SIO,LUH_NMC_SIO/P042_3,protected_state,0.02926137360650981,11
LUH_NMC_SIO,LUH_NMC_SIO/P045_1,protected_state,0.03239289746981551,18
LUH_NMC_SIO,LUH_NMC_SIO/P045_2,protected_state,0.03198054678774049,18
LUH_NMC_SIO,LUH_NMC_SIO/P045_3,protected_state,0.02937590803070505,18
LUH_NMC_SIO,LUH_NMC_SIO/P046_1,protected_state,0.03153247174748613,18
LUH_NMC_SIO,LUH_NMC_SIO/P046_2,protected_state,0.03571660560843571,18
LUH_NMC_SIO,LUH_NMC_SIO/P046_3,protected_state,0.04702817505911659,18
LUH_NMC_SIO,LUH_NMC_SIO/P047_1,protected_state,0.03438773434168729,6
LUH_NMC_SIO,LUH_NMC_SIO/P047_2,protected_state,0.08285543940966837,6
LUH_NMC_SIO,LUH_NMC_SIO/P047_3,protected_state,0.08351365322229856,7
LUH_NMC_SIO,LUH_NMC_SIO/P049_1,protected_state,0.028720908579348448,18
LUH_NMC_SIO,LUH_NMC_SIO/P049_2,protected_state,0.022095629388648216,18
LUH_NMC_SIO,LUH_NMC_SIO/P049_3,protected_state,0.025518851561332948,18
LUH_NMC_SIO,LUH_NMC_SIO/P050_1,protected_state,0.025246983639387446,18
LUH_NMC_SIO,LUH_NMC_SIO/P050_2,protected_state,0.027156544492015617,18
LUH_NMC_SIO,LUH_NMC_SIO/P050_3,protected_state,0.024470234311302613,18
LUH_NMC_SIO,LUH_NMC_SIO/P051_1,protected_state,0.053942684042762035,11
LUH_NMC_SIO,LUH_NMC_SIO/P051_2,protected_state,0.10343079940353034,18
LUH_NMC_SIO,LUH_NMC_SIO/P051_3,protected_state,0.08243930334936403,18
LUH_NMC_SIO,LUH_NMC_SIO/P052_1,protected_state,0.12390721747538347,9
LUH_NMC_SIO,LUH_NMC_SIO/P052_2,protected_state,0.13742829786230648,5
LUH_NMC_SIO,LUH_NMC_SIO/P053_1,protected_state,0.04170273233909911,9
LUH_NMC_SIO,LUH_NMC_SIO/P053_2,protected_state,0.04723971363683843,9
LUH_NMC_SIO,LUH_NMC_SIO/P053_3,protected_state,0.07716545848857276,11
LUH_NMC_SIO,LUH_NMC_SIO/P054_1,protected_state,0.0766465022938258,9
LUH_NMC_SIO,LUH_NMC_SIO/P054_2,protected_state,0.08247807361980186,11
LUH_NMC_SIO,LUH_NMC_SIO/P054_3,protected_state,0.06124672167136211,11
LUH_NMC_SIO,LUH_NMC_SIO/P055_1,protected_state,0.0459290411368124,2
LUH_NMC_SIO,LUH_NMC_SIO/P055_2,protected_state,0.0162278714478562,2
LUH_NMC_SIO,LUH_NMC_SIO/P055_3,protected_state,0.10326123620788427,4
LUH_NMC_SIO,LUH_NMC_SIO/P057_1,protected_state,0.04566395857941056,7
LUH_NMC_SIO,LUH_NMC_SIO/P057_2,protected_state,0.04490500674538733,7
LUH_NMC_SIO,LUH_NMC_SIO/P057_3,protected_state,0.09360123864925571,8
LUH_NMC_SIO,LUH_NMC_SIO/P058_1,protected_state,0.06808133619630966,9
LUH_NMC_SIO,LUH_NMC_SIO/P058_2,protected_state,0.05622709923695631,7
LUH_NMC_SIO,LUH_NMC_SIO/P058_3,protected_state,0.11183116290485248,8
LUH_NMC_SIO,LUH_NMC_SIO/P059_1,protected_state,0.20264508726508024,2
LUH_NMC_SIO,LUH_NMC_SIO/P059_2,protected_state,0.09234197533421062,2
LUH_NMC_SIO,LUH_NMC_SIO/P059_3,protected_state,0.23601310682070836,2
LUH_NMC_SIO,LUH_NMC_SIO/P060_1,protected_state,0.3120604111064144,2
LUH_NMC_SIO,LUH_NMC_SIO/P060_3,protected_state,0.0063303793103669515,1
LUH_NMC_SIO,LUH_NMC_SIO/P061_1,protected_state,0.034283580140650256,18
LUH_NMC_SIO,LUH_NMC_SIO/P061_2,protected_state,0.03987886416601745,18
LUH_NMC_SIO,LUH_NMC_SIO/P061_3,protected_state,0.03472815732317668,18
LUH_NMC_SIO,LUH_NMC_SIO/P062_1,protected_state,0.04438612487343833,18
LUH_NMC_SIO,LUH_NMC_SIO/P062_2,protected_state,0.04359371254454689,18
LUH_NMC_SIO,LUH_NMC_SIO/P062_3,protected_state,0.044528764622272655,18
LUH_NMC_SIO,LUH_NMC_SIO/P063_1,protected_state,0.10015144010254907,18
LUH_NMC_SIO,LUH_NMC_SIO/P063_2,protected_state,0.07896363718652896,18
LUH_NMC_SIO,LUH_NMC_SIO/P063_3,protected_state,0.05595150432369817,18
LUH_NMC_SIO,LUH_NMC_SIO/P064_1,protected_state,0.09540066329593905,11
LUH_NMC_SIO,LUH_NMC_SIO/P064_2,protected_state,0.07808136034735659,9
LUH_NMC_SIO,LUH_NMC_SIO/P064_3,protected_state,0.04082977881044877,3
LUH_NMC_SIO,LUH_NMC_SIO/P065_1,protected_state,0.08437931274096734,13
LUH_NMC_SIO,LUH_NMC_SIO/P065_2,protected_state,0.12576900332023758,14
LUH_NMC_SIO,LUH_NMC_SIO/P065_3,protected_state,0.0926674677884368,14
LUH_NMC_SIO,LUH_NMC_SIO/P066_1,protected_state,0.07909090927315288,18
LUH_NMC_SIO,LUH_NMC_SIO/P066_2,protected_state,0.08684761328280993,18
LUH_NMC_SIO,LUH_NMC_SIO/P066_3,protected_state,0.0819158524235078,18
LUH_NMC_SIO,LUH_NMC_SIO/P068_1,protected_state,0.09535628774066944,18
LUH_NMC_SIO,LUH_NMC_SIO/P068_2,protected_state,0.09330038458139256,18
LUH_NMC_SIO,LUH_NMC_SIO/P068_3,protected_state,0.09491344177214739,18
LUH_NMC_SIO,LUH_NMC_SIO/P069_1,protected_state,0.0867263589244141,18
LUH_NMC_SIO,LUH_NMC_SIO/P069_2,protected_state,0.09325134537990858,18
LUH_NMC_SIO,LUH_NMC_SIO/P069_3,protected_state,0.0877649043170932,18
LUH_NMC_SIO,LUH_NMC_SIO/P070_1,protected_state,0.06163866631752346,1
LUH_NMC_SIO,LUH_NMC_SIO/P070_2,protected_state,0.10805420365751306,1
LUH_NMC_SIO,LUH_NMC_SIO/P070_3,protected_state,0.2588344477930252,3
LUH_NMC_SIO,LUH_NMC_SIO/P071_1,protected_state,0.04522688715632813,18
LUH_NMC_SIO,LUH_NMC_SIO/P071_2,protected_state,0.04611977194309983,18
LUH_NMC_SIO,LUH_NMC_SIO/P071_3,protected_state,0.04221433290897578,18
LUH_NMC_SIO,LUH_NMC_SIO/P072_1,protected_state,0.0773977957573957,18
LUH_NMC_SIO,LUH_NMC_SIO/P072_2,protected_state,0.07347293708086364,18
LUH_NMC_SIO,LUH_NMC_SIO/P072_3,protected_state,0.0724739148640266,18
LUH_NMC_SIO,LUH_NMC_SIO/P073_1,protected_state,0.0912999677310183,6
LUH_NMC_SIO,LUH_NMC_SIO/P073_2,protected_state,0.09689290188988643,6
LUH_NMC_SIO,LUH_NMC_SIO/P073_3,protected_state,0.10734623067239556,7
LUH_NMC_SIO,LUH_NMC_SIO/P074_1,protected_state,0.11537377990081742,13
LUH_NMC_SIO,LUH_NMC_SIO/P074_2,protected_state,0.12565502152478006,11
LUH_NMC_SIO,LUH_NMC_SIO/P074_3,protected_state,0.07734941856653266,11
LUH_NMC_SIO,LUH_NMC_SIO/P075_1,protected_state,0.04755364995244701,18
LUH_NMC_SIO,LUH_NMC_SIO/P075_2,protected_state,0.049651463842759806,18
LUH_NMC_SIO,LUH_NMC_SIO/P075_3,protected_state,0.04498583855265321,18
LUH_NMC_SIO,LUH_NMC_SIO/P076_1,protected_state,0.06755423650747337,18
LUH_NMC_SIO,LUH_NMC_SIO/P076_2,protected_state,0.06844098930236457,18
LUH_NMC_SIO,LUH_NMC_SIO/P076_3,protected_state,0.06562629331206911,18
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z01_C1,protected_state,0.015233504488014213,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z01_C2,protected_state,0.01564538120447161,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z01_C3,protected_state,0.01578503520625753,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z02_C1,protected_state,0.01720680687122635,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z02_C2,protected_state,0.018013238804985187,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z02_C3,protected_state,0.01733389403051583,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z03_C1,protected_state,0.022071619789369428,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z03_C2,protected_state,0.01985369270960427,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z03_C3,protected_state,0.01992261729479458,12
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z04_C1,protected_state,0.0056929171644542476,2
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z04_C2,protected_state,0.03412663204565858,3
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z04_C3,protected_state,0.028021594251466497,2
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z05_C1,protected_state,0.040615639080352844,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z05_C2,protected_state,0.04067710570111756,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z05_C3,protected_state,0.038925846964615346,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z06_C1,protected_state,0.019177421407948814,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z06_C2,protected_state,0.01872557800313801,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z06_C3,protected_state,0.019673365054067415,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z07_C1,protected_state,0.03139042584954707,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z07_C2,protected_state,0.033361223839419085,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z07_C3,protected_state,0.03266813620772607,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z08_C1,protected_state,0.02827155961359991,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z08_C2,protected_state,0.029838357613095695,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z08_C3,protected_state,0.026304959307947975,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z09_C1,protected_state,0.035883127296503184,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z09_C2,protected_state,0.03457815030970386,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z09_C3,protected_state,0.03522485363864192,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z10_C1,protected_state,0.02135824504914248,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z10_C2,protected_state,0.01881815236869515,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z10_C3,protected_state,0.022686643955597274,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z11_C1,protected_state,0.03848272903507337,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z11_C2,protected_state,0.03711666832056579,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z11_C3,protected_state,0.040857509734110176,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z12_C1,protected_state,0.03945004855536201,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z12_C2,protected_state,0.03860941479288815,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z12_C3,protected_state,0.007512980533612365,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z13_C1,protected_state,0.026260322020523738,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z13_C2,protected_state,0.02675215306538363,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z13_C3,protected_state,0.024672214787364644,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z14_C1,protected_state,0.029329498529309092,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z14_C2,protected_state,0.033286054096283935,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z14_C3,protected_state,0.032270563828559404,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z15_C1,protected_state,0.019531114921018305,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z15_C2,protected_state,0.019289894041512587,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z15_C3,protected_state,0.01847712584362353,8
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z16_C1,protected_state,0.03991619695639274,10
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z16_C2,protected_state,0.04309985679749006,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z16_C3,protected_state,0.043580262974120855,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z17_C1,protected_state,0.05497056861118644,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z17_C2,protected_state,0.056152702807916725,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z17_C3,protected_state,0.07962426417844043,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z18_C1,protected_state,0.0747093196303414,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z18_C2,protected_state,0.07115020919823695,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z18_C3,protected_state,0.06852515781016726,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z19_C1,protected_state,0.01866641307718885,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z19_C2,protected_state,0.01996131087336642,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z19_C3,protected_state,0.019811457434435655,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z20_C1,protected_state,0.039649546528975926,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z20_C2,protected_state,0.038025147387028085,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z20_C3,protected_state,0.04317879917253175,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z21_C1,protected_state,0.03639830760631157,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z21_C2,protected_state,0.0379253677045488,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z21_C3,protected_state,0.03882185806915212,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z22_C1,protected_state,0.04858634349449757,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z22_C2,protected_state,0.04693796128097864,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z22_C3,protected_state,0.045666545556947276,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z23_C1,protected_state,0.04990959474892067,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z23_C2,protected_state,0.05018989741311833,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z23_C3,protected_state,0.05056448909224175,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z24_C1,protected_state,0.045319034480993815,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z24_C2,protected_state,0.04244090371982751,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z24_C3,protected_state,0.04583758606629407,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z25_C1,protected_state,0.08695581973193046,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z25_C2,protected_state,0.060107458588407575,11
MULTISTAGE_50E,MULTISTAGE_50E/S1_TP_z25_C3,protected_state,0.06052552339913053,11
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z01_C1,protected_state,0.021556524358114098,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z01_C2,protected_state,0.021788828463536036,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z01_C3,protected_state,0.019059973944796277,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z02_C1,protected_state,0.03729026577066022,4
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z02_C2,protected_state,0.08005098717327266,4
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z02_C3,protected_state,0.04152174257067037,2
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z03_C1,protected_state,0.03366456567396512,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z03_C2,protected_state,0.02927186755073537,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z03_C3,protected_state,0.030109743010720474,12
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z04_C1,protected_state,0.0349642527779051,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z04_C2,protected_state,0.033849353416610786,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z04_C3,protected_state,0.03350298603758241,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z05_C1,protected_state,0.05259098713842346,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z05_C2,protected_state,0.05251063164818606,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z05_C3,protected_state,0.05295338072725056,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z06_C1,protected_state,0.047848391873299104,8
MULTISTAGE_50E,MULTISTAGE_50E/S2_TP_z06_C2,protected_state,0.04822354392434104,8
